serial,address,lat,lon
V02Q1940283,서울특별시 성북구 보문동7가 104-1,37.58060195,127.0230302
V02Q1940284,서울특별시 성북구 삼선동4가 300-1,37.58968413,127.0129202
V02Q1940276,서울특별시 성북구 안암동3가 132-15,37.58553822,127.0235089
V02Q1940206,서울특별시 성북구 하월곡동 81-15,37.609442,127.0341014
V02Q1940143,서울특별시 성북구 상월곡동 24-150,37.60585332,127.0497384
V02Q1940379,서울특별시 성북구 장위동 283-16,37.61420241,127.0436659
V02Q1940064,서울특별시 성북구 장위동 45-4,37.61107942,127.0555166
V02Q1940087,서울특별시 성북구 장위동 16-85,37.61570454,127.0588487
V02Q1940381,서울특별시 성북구 정릉동 16-7,37.60160929,127.016721
V02Q1940388,서울특별시 성북구 정릉동 435,37.6040284,127.009922
V02Q1940406,서울특별시 성북구 정릉동 692-22,37.60939292,127.004355
V02Q1940401,서울특별시 성북구 정릉동 290-8,37.61320381,127.0074603
V02Q1940322,서울특별시 성북구 종암동 3-89,37.59917241,127.0360274
V02Q1940147,서울특별시 성북구 석관동 384-8,37.61308658,127.0617154
V02Q1940351,서울특별시 성북구 성북동1가 120-1,37.59105394,127.0030069
V02Q1940418,서울특별시 성북구 길음동 1280-5,37.60987793,127.0175342
V02Q1940344,서울특별시 성북구 길음동 918-8,37.60580033,127.0255563
V02Q1940328,서울특별시 성북구 돈암동 2-81,37.6033482,127.0293756
V02Q1940415,서울특별시 성북구 하월곡동 219,37.60394387,127.0357469
V02Q1940362,서울특별시 성북구 길음동 1276,37.60337797,127.0241721
V02Q1940335,서울특별시 성북구 하월곡동 73-96,37.60774203,127.0413403
V02Q1940419,서울특별시 성북구 돈암동 632-9,37.59570201,127.0241817
V02Q1940879,서울특별시 성북구 길음동 1064-1,37.60666796,127.0273181
OC3CL200198,서울특별시 성북구 하월곡동 29-133,37.60363281,127.0398362
OC3CL200199,서울특별시 성북구 종암동 10-236,37.59544076,127.036678
OC3CL200200,서울특별시 성북구 정릉동 716-39,37.61101097,127.0049249
V02Q1940742,서울특별시 송파구 석촌동 328-3,37.50104027,127.1097395
V02Q1940784,서울특별시 송파구 가락동 155-7,37.49824776,127.1262966
V02Q1940679,서울특별시 송파구 가락동 77-7,37.49521273,127.1214388
V02Q1940734,서울특별시 송파구 신천동 7,37.5183379,127.1004663
V02Q1940793,서울특별시 송파구 거여동 36-15,37.49345737,127.146171
V02Q1940513,서울특별시 송파구 마천동 211-73,37.49417976,127.1549914
V02Q1940791,서울특별시 송파구 마천동 128-50,37.49638178,127.1490194
V02Q1940845,서울특별시 송파구 문정동 28-9,37.48976406,127.1242858
V02Q1940717,서울특별시 송파구 문정동 112-17,37.48539023,127.1321718
V02Q1940764,서울특별시 송파구 방이동 89-1,37.51530106,127.1340732
V02Q1940790,서울특별시 송파구 방이동 53,37.51427828,127.112259
V02Q1940767,서울특별시 송파구 삼전동 86-1,37.50260385,127.0923109
V02Q1940772,서울특별시 송파구 석촌동 265,37.50363119,127.1035033
V02Q1940775,서울특별시 송파구 송파동 2-3,37.50580146,127.1096638
V02Q1940706,서울특별시 송파구 송파동 172,37.50204913,127.1171108
V02Q1940847,서울특별시 송파구 문정동 150-12,37.48968349,127.1119082
V02Q1940708,서울특별시 송파구 잠실동 22,37.51430062,127.0914778
V02Q1940787,서울특별시 송파구 잠실동 27,37.51295504,127.0946619
V02Q1940800,서울특별시 송파구 신천동 20,37.51999286,127.1122492
V02Q1940788,서울특별시 송파구 잠실동 156,37.50954786,127.0741524
V02Q1940781,서울특별시 송파구 잠실동 282,37.50615368,127.0847562
V02Q1940736,서울특별시 송파구 오금동 47-11,37.50419493,127.1281877
V02Q1940825,서울특별시 송파구 풍납동 바람드리길52,37.53825651,127.1219514
V02Q1940768,서울특별시 송파구 장지동 899-1,37.47825069,127.1392446
V02Q1940832,서울특별시 송파구 방이동 193-14,37.51176831,127.1242095
V02Q1940873,서울특별시 송파구 풍납동 281-3,37.53247211,127.1143011
V02Q1940745,서울특별시 송파구 거여동 362-1,37.49410576,127.1414902
V02Q1940714,서울특별시 송파구 신천동 32,37.51334541,127.1068182
V02Q1940713,서울특별시 송파구 방이동 96-1,37.51618536,127.1145406
V02Q1940941,서울특별시 송파구 잠실동 205-17,37.50908813,127.0840569
V02Q1940117,서울특별시 송파구 잠실동 284,37.50853713,127.0871417
V02Q1940811,서울특별시 송파구 풍납동 455,37.52727312,127.1162491
V02Q1940821,서울특별시 송파구 석촌동 324-1,37.50283277,127.1086949
V02Q1940819,서울특별시 송파구 석촌동 184-4,37.50734426,127.1046886
V02Q1940820,서울특별시 송파구 신천동 32,37.51105423,127.1022618
V02Q1940838,서울특별시 송파구 잠실동 1168-9,37.51841537,127.0680591
V02Q1940887,서울특별시 송파구 삼전동 62,37.50274913,127.0925242
OC3CL200033,서울특별시 송파구 신천동 32,37.51214275,127.1043154
OC3CL200207,서울특별시 송파구 가락동 128-8,37.49495788,127.1241947
OC3CL200208,서울특별시 송파구 장지동 861,37.47981602,127.1353152
OC3CL200165,서울특별시 송파구 문정동 73-10,37.4803649,127.1256449
V02Q1940865,서울특별시 양천구 목동 525-2,37.54645142,126.872103
V02Q1940867,서울특별시 양천구 목동 621-19,37.54502804,126.8646607
V02Q1940095,서울특별시 양천구 목동 868,37.53291626,126.8683909
V02Q1940869,서울특별시 양천구 신월동 852,37.52535041,126.837774
V02Q1940814,서울특별시 양천구 신정동 1142,37.51938461,126.8546681
V02Q1940863,서울특별시 양천구 신정동 294-18,37.51887605,126.8710894
V02Q1940804,서울특별시 양천구 신정동 1266-2,37.51386369,126.852967
V02Q1940312,서울특별시 양천구 신정동 957-16,37.52282125,126.8584353
V02Q1940364,서울특별시 양천구 신정동 323-1,37.5166462,126.8628645
V02Q1940240,서울특별시 양천구 신월동 136-8,37.53206064,126.8317217
V02Q1940413,서울특별시 양천구 신월동 883,37.5246553,126.8444487
V02Q1940472,서울특별시 양천구 신월동 628,37.51450508,126.8414257
V02Q1940750,서울특별시 양천구 신월동 976-1,37.52197114,126.8359083
V02Q1940864,서울특별시 양천구 목동 916-2,37.52576762,126.8753744
V02Q1940861,서울특별시 양천구 신정동 842-1,37.50908951,126.8668465
V02Q1940071,서울특별시 양천구 신월동 43-4,37.53623879,126.8242707
V02Q1940395,서울특별시 양천구 신월동 275,37.5389107,126.829309
V02Q1940424,서울특별시 양천구 신정동 325-6,37.5101986,126.8589874
V02Q1940826,서울특별시 양천구 신정동 137-2,37.52038424,126.878025
V02Q1940732,서울특별시 양천구 신월동 823,37.52665506,126.8369618
V02Q1940809,서울특별시 양천구 목동 131-30,37.54364297,126.8813523
V02Q1940492,서울특별시 양천구 신정동 1062,37.52818658,126.8601068
V02Q1940946,서울특별시 양천구 신월동 796,37.534444,126.8347904
V02Q1940942,서울특별시 양천구 신월동 805,37.53246263,126.8330763
V02Q1940951,서울특별시 양천구 신월동 802,37.53124609,126.8361285
V02Q1940943,서울특별시 양천구 목동 616-15,37.54850717,126.8646481
V02Q1940455,서울특별시 양천구 목동 929,37.54277585,126.881433
V02Q1940480,서울특별시 양천구 목동 901-8,37.53971711,126.8816875
V02Q1940443,서울특별시 양천구 신정동 89-82,37.52068417,126.8738043
V02Q1940762,서울특별시 양천구 목동 823,37.54024511,126.8644211
V02Q1940766,서울특별시 양천구 목동 655-4,37.54565284,126.8631017
V02Q1940792,서울특별시 양천구 목동 724-1,37.53842273,126.86453
V02Q1940614,서울특별시 양천구 목동 843,37.53754208,126.8717674
V02Q1940259,서울특별시 양천구 목동 813,37.5339278,126.8637928
V02Q1940741,서울특별시 양천구 목동 907-21,37.53575061,126.8785737
V02Q1940759,서울특별시 양천구 목동 909-9,37.53664596,126.8830174
V02Q1940776,서울특별시 양천구 목동 902,37.5396843,126.8750264
V02Q1940771,서울특별시 양천구 목동 912,37.53513426,126.8835081
V02Q1940489,서울특별시 양천구 목동 879,37.53077062,126.8645921
V02Q1940774,서울특별시 양천구 목동 901,37.53851648,126.878244
V02Q1940849,서울특별시 양천구 신월동 92-17,37.53555966,126.8328365
V02Q1940749,서울특별시 양천구 신월동 1047,37.52524025,126.8422566
V02Q1940705,서울특별시 양천구 신월동 505-21,37.52307169,126.848613
V02Q1940740,서울특별시 양천구 신월동 867,37.52706161,126.8480605
V02Q1940287,서울특별시 양천구 신월동 197-35,37.53139333,126.8300752
V02Q1940754,서울특별시 양천구 신월동 642,37.52165976,126.8426812
V02Q1940760,서울특별시 양천구 신월동 1029,37.51760243,126.8469207
V02Q1940447,서울특별시 양천구 신월동 910-2,37.52427347,126.8314064
V02Q1940464,서울특별시 양천구 신월동 977,37.52032974,126.835739
V02Q1940469,서울특별시 양천구 신정동 729,37.51062672,126.8433947
V02Q1940835,서울특별시 양천구 신정동 1019-19,37.52115715,126.86114
V02Q1940773,서울특별시 양천구 신정동 881-8,37.52856046,126.8591755
V02Q1940801,서울특별시 양천구 신정동 331-2,37.51402198,126.8740014
V02Q1940765,서울특별시 양천구 신정동 163-55,37.51073166,126.8705354
V02Q1940876,서울특별시 양천구 목동 946-1,37.54305082,126.8690922
V02Q1940769,서울특별시 양천구 신정동 874-4,37.52786532,126.8557268
V02Q1940707,서울특별시 양천구 신정동 324-10,37.51549527,126.8608799
V02Q1940794,서울특별시 양천구 목동 627-15,37.54573201,126.8677706
V02Q1940715,서울특별시 양천구 신정동 1284-1,37.51259339,126.8376519
V02Q1940778,서울특별시 양천구 목동 404-21,37.52259074,126.8755481
V02Q1940729,서울특별시 양천구 신정동 1319-1,37.51306228,126.8320835
V02Q1940659,서울특별시 양천구 신월동 52-9,37.53774885,126.8278791
V02Q1940803,서울특별시 양천구 목동 458-4,37.52303768,126.8722936
V02Q1940795,서울특별시 양천구 신월동 842,37.5240969,126.8372588
V02Q1940874,서울특별시 양천구 신정동 1208-1,37.51933652,126.8500062
V02Q1940805,서울특별시 양천구 신정동 1280-1,37.51324732,126.8349248
V02Q1940481,서울특별시 양천구 신정동 1099,37.52408281,126.8546531
V02Q1940806,서울특별시 양천구 목동 956,37.54803199,126.8667974
V02Q1940855,서울특별시 양천구 신정동 949-5,37.52455321,126.8557892
V02Q1941013,서울특별시 양천구 오목로34길 5,37.5245308,126.855007
OC3CL200064,서울특별시 양천구 목동 554,37.54440989,126.8704137
OC3CL200115,서울특별시 양천구 목동 543-15,37.5436034,126.8738447
OC3CL200113,서울특별시 양천구 신정동 1277,37.51133256,126.8520614
OC3CL200112,서울특별시 양천구 신정동 190-5,37.50589814,126.8642202
OC3CL200111,서울특별시 양천구 신월동 957-13,37.52014221,126.8316555
OC3CL200109,서울특별시 양천구 신월동 9-2,37.5421903,126.8290816
OC3CL200034,서울특별시 양천구 신정동 994-1,37.52591806,126.8635581
OC3CL200166,서울특별시 양천구 신정동 328-5,37.5132245,126.867697
OC3CL200058,서울특별시 양천구 목동 911-4,37.53245995,126.8857541
OC3CL200059,서울특별시 양천구 신월동 42-1,37.53911722,126.8240324
OC3CL200139,서울특별시 양천구 신정동 330-8,37.51418744,126.8767166
OC3CL200151,서울특별시 양천구 신정동 산 102,37.50999269,126.8546924
V02Q1940171,서울특별시 영등포구 당산동3가 566,37.52413002,126.8986049
V02Q1940127,서울특별시 영등포구 당산동6가 337-1,37.53620112,126.9012217
V02Q1940169,서울특별시 영등포구 대림동 904-2,37.4965129,126.906686
V02Q1940077,서울특별시 영등포구 대림동 1059-49,37.49095208,126.8965606
V02Q1940121,서울특별시 영등포구 대림동 738-14,37.49694974,126.8977171
V02Q1940185,서울특별시 영등포구 도림동 222-9,37.50965994,126.8961724
V02Q1940168,서울특별시 영등포구 문래동3가 55-20,37.51493903,126.8969879
V02Q1940196,서울특별시 영등포구 신길동 89-152,37.50989238,126.9205341
V02Q1940197,서울특별시 영등포구 신길동 268-35,37.50705874,126.9070917
V02Q1940186,서울특별시 영등포구 신길동 223-66,37.50914671,126.9109582
V02Q1940188,서울특별시 영등포구 신길동 341-1,37.50213873,126.9051679
V02Q1940198,서울특별시 영등포구 신길동 2798,37.50001275,126.9108075
V02Q1940176,서울특별시 영등포구 신길동 1200,37.50618001,126.9214383
V02Q1940174,서울특별시 영등포구 양평동1가 251-1,37.52416526,126.8870815
V02Q1940133,서울특별시 영등포구 양평동4가 93-1,37.53685591,126.8948496
V02Q1940199,서울특별시 영등포구 영등포동2가 222-1,37.52030939,126.9104414
V02Q1940184,서울특별시 영등포구 영등포동 646-18,37.51419781,126.909457
V02Q1940074,서울특별시 영등포구 당산동1가 16-1,37.52031382,126.8969952
V02Q1940221,서울특별시 영등포구 영등포동3가 4-7,37.51891213,126.9077054
V02Q1940244,서울특별시 영등포구 양평동3가 91,37.53272746,126.8933322
V02Q1940217,서울특별시 영등포구 여의대방로 300,37.51352713,126.9259171
V02Q1940256,서울특별시 영등포구 양평동6가 98-1,37.54368812,126.8877377
V02Q1940219,서울특별시 영등포구 문래동1가 39-1,37.51165157,126.8957295
V02Q1940251,서울특별시 영등포구 양평동2가 12-1,37.52266609,126.8829153
V02Q1940170,서울특별시 영등포구 당산동1가 32,37.52173841,126.8966833
V02Q1940222,서울특별시 영등포구 영등포동3가 1-7,37.51828647,126.9105648
V02Q1940878,서울특별시 영등포구 여의도동 85,37.52441417,126.9370134
V02Q1940836,서울특별시 영등포구 여의도동 19-1,37.52600465,126.9133532
V02Q1940829,서울특별시 영등포구 당산동 95-1,37.53727135,126.9043173
V02Q1940850,서울특별시 영등포구 당산동3가 250,37.52497813,126.8974438
OC3CL200167,서울특별시 영등포구 양평동1가 165,37.52259054,126.8888651
OC3CL200174,서울특별시 영등포구 대림동 990-1,37.48897429,126.906033
V02Q1940571,서울특별시 용산구 후암동 167-2,37.54650411,126.9752365
V02Q1940523,서울특별시 용산구 보광동 216-67,37.52568799,126.9992422
V02Q1940726,서울특별시 용산구 도원동 7-2,37.53901229,126.957917
V02Q1940651,서울특별시 용산구 용산동2가 1-1723,37.54623974,126.9847901
V02Q1940574,서울특별시 용산구 원효로2가 3-5,37.53718194,126.9656951
V02Q1940595,서울특별시 용산구 산천동 82-1,37.53439873,126.95138
V02Q1940572,서울특별시 용산구 이촌동 301-234,37.52111797,126.9717905
V02Q1940600,서울특별시 용산구 이촌동 171-1,37.52444602,126.9568426
V02Q1940648,서울특별시 용산구 이태원동 15-24,37.53229458,126.9959865
V02Q1940686,서울특별시 용산구 이태원동 260-118,37.54135461,126.9911155
V02Q1940637,서울특별시 용산구 한강로3가 63-389,37.52544703,126.9688458
V02Q1940698,서울특별시 용산구 한남동 684-85,37.53462672,127.0007359
V02Q1940525,서울특별시 용산구 효창동 5-713,37.54226566,126.9607602
V02Q1940584,서울특별시 용산구 후암동 56-38,37.54995512,126.9780201
V02Q1940577,서울특별시 용산구 서빙고동 1-3,37.52364288,126.993654
V02Q1940524,서울특별시 용산구 서계동 222-11,37.55435463,126.9681312
V02Q1940731,서울특별시 용산구 용산동6가 69-172,37.51797343,126.9853257
V02Q1940559,서울특별시 용산구 이태원동 34-66,37.53293663,126.9912199
V02Q1940668,서울특별시 용산구 이촌동 301-187,37.51901553,126.9805696
V02Q1940664,서울특별시 용산구 이촌동 307-1,37.52035316,126.9770152
V02Q1940578,서울특별시 용산구 보광동 68,37.52637263,127.0028846
V02Q1940830,서울특별시 용산구 이촌동 376,37.52148869,126.9594472
V02Q1940856,서울특별시 용산구 한남동 726-366,37.5403991,127.0047736
OC3CL200019,서울특별시 용산구 이태원동 239-4,37.54026442,126.9937934
V02Q1940343,서울특별시 은평구 갈현동 451-15,37.6187081,126.9165915
V02Q1940336,서울특별시 은평구 구산동 152-3,37.61179964,126.909853
V02Q1940317,서울특별시 은평구 녹번동 76-40,37.60263144,126.930629
V02Q1940326,서울특별시 은평구 대조동 207-9,37.61408672,126.919837
V02Q1940208,서울특별시 은평구 불광동 281-113,37.61059826,126.9313528
V02Q1940333,서울특별시 은평구 불광동 73-11,37.6260814,126.9277105
V02Q1940332,서울특별시 은평구 신사동 4-16,37.59765044,126.9120209
V02Q1940341,서울특별시 은평구 역촌동 62-28,37.60413569,126.9147653
V02Q1940377,서울특별시 은평구 응암동 227-106,37.59483691,126.9245487
V02Q1940373,서울특별시 은평구 응암동 604-5,37.58993857,126.9172919
V02Q1940347,서울특별시 은평구 증산동 231,37.58442752,126.9052244
V02Q1940358,서울특별시 은평구 진관동 68-37,37.63898356,126.9188614
V02Q1940435,서울특별시 은평구 수색동 411-9,37.58351322,126.8942569
V02Q1940476,서울특별시 은평구 신사동 192-1,37.59234803,126.9065632
V02Q1940337,서울특별시 은평구 응암동 116-29,37.59890825,126.9203089
V02Q1940139,서울특별시 은평구 진관동 13-3,37.64376606,126.9245654
V02Q1940485,서울특별시 은평구 응암동 91-15,37.59923312,126.9163873
V02Q1940370,서울특별시 은평구 불광동 219-1,37.61961313,126.9321312
V02Q1940475,서울특별시 은평구 구산동 355-68,37.61398913,126.9065555
OC3CL200152,서울특별시 은평구 응암동 122-32,37.59563579,126.9156191
OC3CL200069,서울특별시 은평구 불광동 195,37.62220907,126.9302785
OC3CL200035,서울특별시 은평구 갈현동 465-3,37.6113036,126.917502
OC3CL200036,서울특별시 은평구 녹번동 153-46,37.60514575,126.9235772
OC3CL200209,서울특별시 은평구 진관동 108-9,37.63440727,126.9152589
OC3CL200168,서울특별시 은평구 응암동 87-7,37.60039676,126.922413
OC3CL200204,서울특별시 은평구 구산동 202-1,37.61414691,126.9101602
V02Q1940655,서울특별시 종로구 가회동 210,37.58005084,126.9851462
V02Q1940539,서울특별시 종로구 이화동 82-4,37.57692043,127.0045137
V02Q1940737,서울특별시 종로구 평창동 235-1,37.60542622,126.9674449
V02Q1940721,서울특별시 종로구 혜화동 108-1,37.58608068,127.0008483
V02Q1940522,서울특별시 종로구 창신동 23-313,37.57707481,127.0123665
V02Q1940499,서울특별시 종로구 내자동 169,37.57496003,126.9702723
V02Q1940695,서울특별시 종로구 행촌동 180-10,37.57191655,126.9619818
V02Q1940716,서울특별시 종로구 무악동 60-2,37.57595297,126.9581816
V02Q1940649,서울특별시 종로구 사직동 1-28,37.57616826,126.9688622
V02Q1940232,서울특별시 종로구 삼청동 105-1,37.58503293,126.9818759
V02Q1940710,서울특별시 종로구 숭인동 55-2 숭인1동 주민센터 옥상,37.57784312,127.0156288
V02Q1940796,서울특별시 종로구 숭인동 178-167,37.57484815,127.0199828
V02Q1940719,서울특별시 종로구 익선동 99,37.57446434,126.9902439
V02Q1940841,서울특별시 종로구 효제동 173-2,37.57203734,127.0050414
V02Q1940818,서울특별시 종로구 창신동 401-3,37.57074131,127.0163741
V02Q1940720,서울특별시 종로구 창신동 583-3,37.57443226,127.0108889
V02Q1940837,서울특별시 종로구 궁정동 12-1,37.58414084,126.9705631
V02Q1940859,서울특별시 종로구 부암동 265-21,37.59243151,126.9640906
V02Q1940857,서울특별시 종로구 삼청동 산 2-2,37.58801836,126.9838569
V02Q1940843,서울특별시 종로구 재동 54-1,37.57893651,126.9859126
V02Q1940822,서울특별시 종로구 무악동 69-3,37.57542384,126.9577806
V02Q1940797,서울특별시 종로구 부암동 141-1,37.59737666,126.9634322
V02Q1940883,서울특별시 종로구 사직동 262-197,37.57646196,126.9655363
V02Q1940886,서울특별시 종로구 삼청동 35-112,37.58243882,126.9821042
V02Q1940807,서울특별시 종로구 숭인동 211-16,37.57311562,127.020059
V02Q1940848,서울특별시 종로구 이화동 9-264,37.57769818,127.006748
V02Q1940687,서울특별시 종로구 동숭동 129-77,37.58117314,127.0057341
V02Q1940827,서울특별시 종로구 동숭동 6-31,37.58325045,127.005815
V02Q1940839,서울특별시 종로구 돈의동 162,37.57121882,126.9906086
V02Q1940718,서울특별시 종로구 충신동 189-2,37.57389927,127.0046582
V02Q1940810,서울특별시 종로구 창신동 197-17,37.57367794,127.0132041
V02Q1940875,서울특별시 종로구 창신동 619-2,37.57852949,127.009068
V02Q1940844,서울특별시 종로구 창신동 산 6-25,37.57894032,127.0144864
V02Q1940802,서울특별시 종로구 평창동 232,37.60528332,126.9667378
V02Q1940877,서울특별시 종로구 구기동 110-30,37.60787019,126.9563725
V02Q1940817,서울특별시 종로구 명륜3가 53-2,37.5844799,126.9969232
V02Q1940840,서울특별시 종로구 명륜4가 206-8,37.58188025,126.9981525
V02Q1940808,서울특별시 종로구 신문로2가 6-3,37.56874524,126.9687649
OC3CL200210,서울특별시 종로구 서린동 151-4,37.56938249,126.9784821
OC3CL200211,서울특별시 종로구 서린동 42-8,37.56921374,126.9821286
OC3CL200194,서울특별시 종로구 신문로1가 135-2,37.56997647,126.9755166
OC3CL200201,서울특별시 종로구 종로5가 231-1,37.57086928,127.0048453
OC3CL200219,서울특별시 종로구 창신동 357,37.5722213,127.0135165
OC3CL200220,서울특별시 종로구 연건동 128-9,37.57698177,127.0024889
OC3CL200037,서울특별시 종로구 가회동 60,37.58142997,126.9846468
OC3CL200038,서울특별시 종로구 가회동 33-13,37.58233107,126.983559
OC3CL200013,서울특별시 종로구 삼청동 35-63,37.58346942,126.9826224
OC3CL200039,서울특별시 종로구 동숭동 50-135,37.57878614,127.0071882
OC3CL200040,서울특별시 종로구 이화동 9-498,37.5777396,127.0080332
OC3CL200154,서울특별시 종로구 평창동 산6-17,37.60180763,126.98117
OC3CL200153,서울특별시 종로구 신영동 130-8,37.60164926,126.9614109
V02Q1940536,서울특별시 중구 예관동 120-1,37.56356092,126.9972196
V02Q1940570,서울특별시 중구 신당동 432-24,37.55435867,127.0080426
V02Q1940436,서울특별시 중구 회현동1가 204-1,37.56057566,126.9796444
V02Q1940541,서울특별시 중구 태평로2가 69-5,37.56276898,126.9767645
V02Q1940546,서울특별시 중구 신당동 161,37.56444847,127.0221103
V02Q1940568,서울특별시 중구 신당동 304-4,37.56285073,127.0132604
V02Q1940598,서울특별시 중구 청구로 8길 41,37.55172798,127.012144
V02Q1940562,서울특별시 중구 을지로3가 320-34,37.56554217,126.9910351
V02Q1940564,서울특별시 중구 장충동1가 49-9,37.56085957,127.0085631
V02Q1940508,서울특별시 중구 중림동 200,37.55818846,126.9643308
V02Q1940599,서울특별시 중구 신당동 330-342,37.55740456,127.0166075
V02Q1940553,서울특별시 중구 필동2가 20-9,37.56082689,126.996001
V02Q1940540,서울특별시 중구 을지로2가 181,37.56531098,126.9844918
V02Q1940500,서울특별시 중구 신당동 52-7,37.56155266,127.0187487
V02Q1940527,서울특별시 중구 황학동 2473-38,37.56898584,127.0218832
V02Q1940053,서울특별시 중구 소공동 91-1,37.56504075,126.9788859
V02Q1940529,서울특별시 중구 신당동 850-2,37.5594009,127.0204385
V02Q1940596,서울특별시 중구 회현동1가 206,37.55904631,126.9803118
V02Q1940573,서울특별시 중구 을지로6가 16-4,37.56839081,127.0054393
V02Q1940498,서울특별시 중구 필동2가 19-6,37.56078213,126.9955455
V02Q1940604,서울특별시 중구 다동 60-2,37.56783722,126.9809414
V02Q1940597,서울특별시 중구 회현동1가 110-1,37.55619503,126.9811609
V02Q1940554,서울특별시 중구 신당동 377-171,37.55728601,127.0091753
V02Q1940544,서울특별시 중구 장충동2가 173-7,37.56163971,127.001153
V02Q1940302,서울특별시 중구 순화동 207-6,37.5595092,126.9718932
V02Q1940438,서울특별시 중구 순화동 5-2,37.56239638,126.9705198
V02Q1940567,서울특별시 중구 산림동 56-2,37.56805562,126.9965099
V02Q1940602,서울특별시 중구 회현동1가 100-115,37.55462362,126.980559
V02Q1940608,서울특별시 중구 예장동 8-179,37.55668898,126.9859042
V02Q1940780,서울특별시 중구 서소문동 37,37.5646989,126.975981
V02Q1940935,서울특별시 중구 덕수궁길 15 서울시청 서소문별관3동,37.5648,126.975981
OC3CL200126,서울특별시 중구 남대문로4가 29,37.55967397,126.9748398
OC3CL200127,서울특별시 중구 남대문로5가 1-5,37.56027699,126.975354
OC3CL200014,서울특별시 중구 명동1가 53-1,37.56357368,126.9845038
OC3CL200047,서울특별시 중구 충무로2가 65-3,37.56160433,126.985559
OC3CL200041,서울특별시 중구 남대문로2가 123,37.56384606,126.9818665
OC3CL200042,서울특별시 중구 을지로6가 18-185,37.56786992,127.0086311
OC3CL200043,서울특별시 중구 신당동 204-9,37.56772879,127.0126695
OC3CL200044,서울특별시 중구 남창동 31-1,37.56040912,126.978669
OC3CL200212,서울특별시 중구 태평로1가 54-3,37.56604753,126.9773997
V02Q1940277,서울특별시 중랑구 망우동 534-32,37.59114395,127.0942268
V02Q1940248,서울특별시 중랑구 망우동 357-29,37.60115106,127.1007979
V02Q1940250,서울특별시 중랑구 면목동 142-35,37.589051,127.0808924
V02Q1940252,서울특별시 중랑구 면목동 700,37.57581922,127.0861478
V02Q1940191,서울특별시 중랑구 면목동 175-64,37.58540801,127.0790205
V02Q1940195,서울특별시 중랑구 면목동 627-1,37.57867312,127.0863244
V02Q1940225,서울특별시 중랑구 면목동 483-23,37.58597736,127.0883832
V02Q1940218,서울특별시 중랑구 묵동 239-119,37.60984943,127.076301
V02Q1940241,서울특별시 중랑구 상봉동 206-27,37.59998915,127.0870729
V02Q1940243,서울특별시 중랑구 상봉동 120-52,37.59335302,127.0809757
V02Q1940237,서울특별시 중랑구 신내동 801,37.60508772,127.0997189
V02Q1940254,서울특별시 중랑구 신내동 663-2,37.60595357,127.094129
V02Q1940311,서울특별시 중랑구 중화동 54-4,37.60067531,127.0819374
V02Q1940307,서울특별시 중랑구 면목동 53-8,37.58537699,127.0954532
V02Q1940233,서울특별시 중랑구 묵동 121-320,37.61355404,127.0814964
V02Q1940159,서울특별시 중랑구 중화동 326-87,37.59769087,127.0728232
V02Q1940235,서울특별시 중랑구 묵동 392-2,37.61254656,127.0734148
V02Q1940255,서울특별시 중랑구 면목동 593-2,37.59335302,127.0809757
V02Q1940727,서울특별시 중랑구 중화동 65-9,37.60504697,127.0762879
V02Q1940172,서울특별시 중랑구 면목동 산 1-4,37.5740326,127.0893262
V02Q1940231,서울특별시 중랑구 상봉동 130-4,37.59267959,127.0747779
V02Q1940882,서울특별시 중랑구 면목동 62-2,37.58489888,127.0940258
OC3CL200202,서울특별시 중랑구 중화동 209,37.59427032,127.0741118
OC3CL200203,서울특별시 중랑구 망우동 산52,37.60016479,127.1119185
OC3CL200169,서울특별시 중랑구 신내동 256-24,37.62027046,127.1061538
